Adoptee [id=1, firstName=PATRICIA, lastName=AICIRTAP, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=79, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=80, firstName=, lastName=, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=81, firstName=CHERYL, lastName=LYREHC, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=82, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=83, firstName=MILDRED, lastName=DERDLIM, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=84, firstName=KATHERINE, lastName=ENIREHTAK, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=85, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=86, firstName=, lastName=, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=87, firstName=JOAN, lastName=NAOJ, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=88, firstName=, lastName=, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=89, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=90, firstName=, lastName=, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=91, firstName=ASHLEY, lastName=YELHSA, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=92, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=93, firstName=JUDITH, lastName=HTIDUJ, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=94, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=95, firstName=ROSEJANICE, lastName=ECINAJESOR, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=96, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=97, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=98, firstName=KELLY, lastName=YLLEK, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=99, firstName=, lastName=, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=100, firstName=, lastName=, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=101, firstName=NICOLE, lastName=ELOCIN, gender=MALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=0, firstName=MARY, lastName=YRAM, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=1, firstName=PATRICIA, lastName=AICIRTAP, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=2, firstName=LINDA, lastName=ADNIL, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=3, firstName=BARBARA, lastName=ARABRAB, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=4, firstName=ELIZABETH, lastName=HTEBAZILE, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=5, firstName=JENNIFER, lastName=REFINNEJ, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=6, firstName=MARIA, lastName=AIRAM, gender=MALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=7, firstName=SUSAN, lastName=NASUS, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=8, firstName=MARGARET, lastName=TERAGRAM, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=9, firstName=DOROTHY, lastName=YHTOROD, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=10, firstName=LISA, lastName=ASIL, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=11, firstName=NANCY, lastName=YCNAN, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=12, firstName=KARENBETTY, lastName=YTTEBNERAK, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=13, firstName=HELEN, lastName=NELEH, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=14, firstName=SANDRA, lastName=ARDNAS, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=15, firstName=DONNA, lastName=ANNOD, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=16, firstName=CAROL, lastName=LORAC, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=17, firstName=RUTH, lastName=HTUR, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=18, firstName=SHARON, lastName=NORAHS, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=19, firstName=MICHELLE, lastName=ELLEHCIM, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=20, firstName=LAURA, lastName=ARUAL, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=21, firstName=SARAH, lastName=HARAS, gender=MALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=22, firstName=KIMBERLY, lastName=YLREBMIK, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=23, firstName=DEBORAH, lastName=HAROBED, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=24, firstName=JESSICASHIRLEY, lastName=YELRIHSACISSEJ, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=25, firstName=CYNTHIA, lastName=AIHTNYC, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=26, firstName=ANGELA, lastName=ALEGNA, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=27, firstName=MELISSA, lastName=ASSILEM, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=28, firstName=BRENDA, lastName=ADNERB, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=29, firstName=AMY, lastName=YMA, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=30, firstName=ANNA, lastName=ANNA, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=31, firstName=REBECCA, lastName=ACCEBER, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=32, firstName=VIRGINIA, lastName=AINIGRIV, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=33, firstName=KATHLEEN, lastName=NEELHTAK, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=34, firstName=PAMELA, lastName=ALEMAP, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=35, firstName=MARTHA, lastName=AHTRAM, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=36, firstName=DEBRAAMANDA, lastName=ADNAMAARBED, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=37, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=38, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=39, firstName=STEPHANIE, lastName=EINAHPETS, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=40, firstName=, lastName=, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=41, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=42, firstName=CAROLYN, lastName=NYLORAC, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=43, firstName=CHRISTINE, lastName=ENITSIRHC, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=44, firstName=, lastName=, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=45, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=46, firstName=MARIE, lastName=EIRAM, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=47, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=48, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=49, firstName=JANET, lastName=TENAJ, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=50, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=51, firstName=, lastName=, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=52, firstName=CATHERINE, lastName=ENIREHTAC, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=53, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=54, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=55, firstName=FRANCES, lastName=SECNARF, gender=MALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=56, firstName=ANN, lastName=NNA, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=57, firstName=JOYCE, lastName=ECYOJ, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=58, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=59, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=60, firstName=DIANE, lastName=ENAID, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=61, firstName=, lastName=, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=62, firstName=, lastName=, gender=MALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=63, firstName=ALICE, lastName=ECILA, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=64, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=65, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=66, firstName=JULIEHEATHER, lastName=REHTAEHEILUJ, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=67, firstName=, lastName=, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=68, firstName=TERESA, lastName=ASERET, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=69, firstName=, lastName=, gender=MALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=70, firstName=DORIS, lastName=SIROD, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=71, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=72, firstName=, lastName=, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=73, firstName=GLORIA, lastName=AIROLG, gender=MALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=74, firstName=, lastName=, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=75, firstName=EVELYN, lastName=NYLEVE, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=76, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=77, firstName=JEAN, lastName=NAEJ, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=78, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=79, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=80, firstName=, lastName=, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=81, firstName=CHERYL, lastName=LYREHC, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=82, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=83, firstName=MILDRED, lastName=DERDLIM, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=84, firstName=KATHERINE, lastName=ENIREHTAK, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=85, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=86, firstName=, lastName=, gender=MALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=87, firstName=JOAN, lastName=NAOJ, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=88, firstName=, lastName=, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=89, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=90, firstName=, lastName=, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=91, firstName=ASHLEY, lastName=YELHSA, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=92, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=93, firstName=JUDITH, lastName=HTIDUJ, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=94, firstName=, lastName=, gender=FEMALE, region=BC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=95, firstName=ROSEJANICE, lastName=ECINAJESOR, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=96, firstName=, lastName=, gender=FEMALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=97, firstName=, lastName=, gender=FEMALE, region=QC, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=98, firstName=KELLY, lastName=YLLEK, gender=MALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=99, firstName=, lastName=, gender=MALE, region=AB, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
Adoptee [id=100, firstName=, lastName=, gender=FEMALE, region=ON, birthYear=null, adoptionYear=null, ageAtAdoption=null, socialWorker=null]
